188,77.08,401202,2400,0.391
189,123.04,403602,2400,0.3801
190,-307.0,406002,2400,0.3715
191,15.1,408402,2400,0.3756
192,269.29,410802,2400,0.3835
193,29.43,413202,2400,0.3714
194,826.73,414370,1168,0.3786
195,-300.26,416770,2400,0.3904
196,937.59,417944,1174,0.3771
197,249.66,420344,2400,0.3743
198,57.11,422744,2400,0.379
199,50.74,425144,2400,0.3767
200,900.6,426854,1710,0.3848
201,57.99,429254,2400,0.3787
202,-326.17,431654,2400,0.3796
203,-61.73,434054,2400,0.3799
204,20.85,436454,2400,0.3742
205,-12.97,438854,2400,0.3774
206,250.24,441254,2400,0.3777
207,27.81,443654,2400,0.3788
208,437.16,446054,2400,0.3711
209,-395.67,448454,2400,0.3827
210,42.3,450854,2400,0.3768
211,20.83,453254,2400,0.375
212,-222.78,455654,2400,0.3728
213,-44.84,458054,2400,0.3775
214,-202.25,460454,2400,0.3772
215,-397.25,462854,2400,0.3763
216,125.67,465254,2400,0.3718
217,-30.58,467654,2400,0.3752
218,-38.47,470054,2400,0.3782
219,75.03,472454,2400,0.3815
220,-61.1,474854,2400,0.3735
221,185.14,477254,2400,0.3793
222,-15.33,479654,2400,0.3795
223,26.01,482054,2400,0.3769
224,16.77,484454,2400,0.3743
225,67.14,486854,2400,0.3771
226,-273.84,489254,2400,0.3774
227,5.23,491654,2400,0.381
228,55.56,494054,2400,0.3859
229,-436.49,496454,2400,0.3737
230,21.47,498854,2400,0.4463
231,11.05,501254,2400,0.3977
232,3.39,503654,2400,0.3705
233,68.52,506054,2400,0.3773
234,-100.91,508454,2400,0.3745
235,-2.71,510854,2400,0.376
236,-66.28,513254,2400,0.3818
237,-413.91,515654,2400,0.3771
238,-206.48,518054,2400,0.3789
239,-191.31,520454,2400,0.3882
240,278.08,522854,2400,0.3998
241,-118.74,525254,2400,0.4004
242,29.43,527654,2400,0.382
243,-404.78,530054,2400,0.3754
244,-425.5,532454,2400,0.376
245,99.72,534854,2400,0.3848
246,30.95,537254,2400,0.3827
247,136.19,539654,2400,0.373
248,-4.48,542054,2400,0.3776
249,149.53,544454,2400,0.3881
250,59.46,546854,2400,0.3884
251,-26.1,549254,2400,0.3753
252,-394.45,551654,2400,0.3736
253,-91.24,554054,2400,0.3757
254,-19.75,556454,2400,0.3802
255,-84.06,558854,2400,0.3755
256,14.66,561254,2400,0.3833
257,104.2,563654,2400,0.3832
258,-129.32,566054,2400,0.3831
259,-113.98,568454,2400,0.3811
260,361.39,570854,2400,0.3831
261,200.87,573254,2400,0.3826
262,-128.2,575654,2400,0.38
263,-393.86,578054,2400,0.3822
264,-36.89,580454,2400,0.3794
265,-374.04,582854,2400,0.3734
266,-100.02,585254,2400,0.3855
267,-146.33,587654,2400,0.3795
268,-110.48,590054,2400,0.3803
269,49.41,592454,2400,0.3744
270,45.23,594854,2400,0.3803
271,-60.51,597254,2400,0.381
272,-406.81,599654,2400,0.3749
273,54.82,602054,2400,0.3795
274,-412.5,604454,2400,0.3839
275,-40.0,606854,2400,0.377
276,86.96,609254,2400,0.3834
277,61.28,611654,2400,0.3838
278,-421.46,614054,2400,0.3838
279,114.61,616454,2400,0.3829
280,-89.58,618854,2400,0.3911
281,-57.77,621254,2400,0.3782
282,233.25,623654,2400,0.3816
283,-151.87,626054,2400,0.3794
284,-392.08,628454,2400,0.3771
285,-395.66,630854,2400,0.3746
286,-67.7,633254,2400,0.369
287,465.45,635654,2400,0.3794
288,11.37,638054,2400,0.3819
289,314.38,640454,2400,0.3769
290,-37.97,642854,2400,0.3844
291,-349.35,645254,2400,0.3767
292,36.6,647654,2400,0.3749
293,-329.34,650054,2400,0.3848
294,-83.89,652454,2400,0.3739
295,-346.72,654854,2400,0.3726
296,-59.77,657254,2400,0.3799
297,-91.73,659654,2400,0.3871
298,-68.91,662054,2400,0.3757
299,279.9,664454,2400,0.375
300,-48.01,666854,2400,0.3779
301,-55.11,669254,2400,0.384
302,-221.19,671654,2400,0.3771
303,81.88,674054,2400,0.3749
304,728.82,675736,1682,0.3728
305,-450.04,678136,2400,0.384
306,667.0,680465,2329,0.382
307,33.63,682865,2400,0.3799
308,-366.8,685265,2400,0.3734
309,30.99,687665,2400,0.3746
310,-361.6,690065,2400,0.3762
311,129.69,692465,2400,0.3742
312,442.52,694865,2400,0.3829
313,125.75,697265,2400,0.3822
314,148.64,699665,2400,0.3763
315,-407.46,702065,2400,0.3757
316,102.14,704465,2400,0.3757
317,184.87,706865,2400,0.3751
318,10.4,709265,2400,0.3735
319,290.21,711665,2400,0.3813
320,141.94,714065,2400,0.3775
321,235.81,716465,2400,0.3768
322,200.33,718865,2400,0.3761
323,-165.7,721265,2400,0.376
324,196.65,723665,2400,0.3762
325,108.09,726065,2400,0.3794
326,225.71,728465,2400,0.379
327,-26.15,730865,2400,0.3739
328,-214.2,733265,2400,0.3825
329,206.63,735665,2400,0.3798
330,-12.91,738065,2400,0.3752
331,-58.91,740465,2400,0.3786
332,-24.43,742865,2400,0.3789
333,-314.44,745265,2400,0.374
